Population,Family.Unique,Block.ID,HabitatType,Region,No.Days.to.Germ,Dist.from.cg.km,Germination.Y.N,Survival.Y.N,Survival.Y.N.2017,Flower.Y.N.2016,Flower.Y.N.2017,No.Flowers.2016,Total.Flowers.2017,Fruit.Y.N.2016,Fruit.Y.N.2017,No.Fruit.2016,No.Fruit.2017,sm,sm.2,Surv2017,sm2017,PC1,PC2,flw.no2017
NAP-SCH,NAP-SCH_11,2,Alvar,GL_alvar,10,1542.945,1,1,1,0,1,0,13,0,1,0,11,0,1204,1,1204,3.589501255,0.376837829,13
NAP-SCH,NAP-SCH_11,4,Alvar,GL_alvar,9,1542.945,1,1,1,1,1,10,9,0,1,0,4,0,253,1,253,3.589501255,0.376837829,9
NAP-SCH,NAP-SCH_11,5,Alvar,GL_alvar,8,1542.945,1,1,1,0,1,0,2,0,1,0,1,0,68,1,68,3.589501255,0.376837829,2
NAP-SCH,NAP-SCH_11,6,Alvar,GL_alvar,8,1542.945,1,1,1,1,1,1,13,0,1,0,9,0,1184,1,1184,3.589501255,0.376837829,13
NAP-SCH,NAP-SCH_11,7,Alvar,GL_alvar,9,1542.945,1,1,1,0,1,0,10,0,1,0,8,0,796,1,796,3.589501255,0.376837829,10
NAP-SCH,NAP-SCH_11,8,Alvar,GL_alvar,9,1542.945,1,1,1,0,1,0,3,0,1,0,0,0,0,1,0,3.589501255,0.376837829,3
NAP-SCH,NAP-SCH_11,9,Alvar,GL_alvar,9,1542.945,1,1,1,0,1,0,8,0,1,0,5,0,163,1,163,3.589501255,0.376837829,8
NAP-SCH,NAP-SCH_14,1,Alvar,GL_alvar,9,1542.945,1,1,1,1,1,24,15,0,1,0,6,0,367,1,367,3.589501255,0.376837829,15
NAP-SCH,NAP-SCH_14,10,Alvar,GL_alvar,12,1542.945,1,1,1,1,1,1,7,0,1,0,7,0,650,1,650,3.589501255,0.376837829,7
NAP-SCH,NAP-SCH_14,2,Alvar,GL_alvar,15,1542.945,1,1,1,0,1,0,3,0,1,0,1,0,109,1,109,3.589501255,0.376837829,3
NAP-SCH,NAP-SCH_14,4,Alvar,GL_alvar,14,1542.945,1,1,1,0,1,0,5,0,1,0,5,0,377,1,377,3.589501255,0.376837829,5
NAP-SCH,NAP-SCH_17,1,Alvar,GL_alvar,11,1542.945,1,1,1,0,1,0,6,0,1,0,5,0,360,1,360,3.589501255,0.376837829,6
NAP-SCH,NAP-SCH_17,10,Alvar,GL_alvar,9,1542.945,1,1,1,0,1,0,8,0,1,0,7,0,533,1,533,3.589501255,0.376837829,8
NAP-SCH,NAP-SCH_17,11,Alvar,GL_alvar,12,1542.945,1,1,1,0,1,0,13,0,1,0,13,0,1587,1,1587,3.589501255,0.376837829,13
NAP-SCH,NAP-SCH_17,3,Alvar,GL_alvar,12,1542.945,1,1,1,0,1,0,20,0,1,0,13,0,970,1,970,3.589501255,0.376837829,20
NAP-SCH,NAP-SCH_17,5,Alvar,GL_alvar,10,1542.945,1,1,1,0,1,0,3,0,0,0,0,0,0,1,0,3.589501255,0.376837829,3
NAP-SCH,NAP-SCH_17,7,Alvar,GL_alvar,12,1542.945,1,1,1,0,1,0,19,0,1,0,10,0,867,1,867,3.589501255,0.376837829,19
NAP-SCH,NAP-SCH_17,8,Alvar,GL_alvar,11,1542.945,1,1,1,0,1,0,7,0,1,0,3,0,327,1,327,3.589501255,0.376837829,7
NAP-SCH,NAP-SCH_17,9,Alvar,GL_alvar,11,1542.945,1,1,1,0,1,0,4,0,1,0,3,0,72,1,72,3.589501255,0.376837829,4
NAP-SCH,NAP-SCH_20,10,Alvar,GL_alvar,8,1542.945,1,1,1,1,1,3,10,0,1,0,7,0,461,1,461,3.589501255,0.376837829,10
NAP-SCH,NAP-SCH_20,12,Alvar,GL_alvar,9,1542.945,1,1,1,0,1,0,5,0,1,0,4,0,130,1,130,3.589501255,0.376837829,5
NAP-SCH,NAP-SCH_20,2,Alvar,GL_alvar,8,1542.945,1,1,1,0,1,0,7,0,1,0,3,0,232,1,232,3.589501255,0.376837829,7
NAP-SCH,NAP-SCH_20,3,Alvar,GL_alvar,10,1542.945,1,1,1,0,1,0,22,0,1,0,5,0,360,1,360,3.589501255,0.376837829,22
NAP-SCH,NAP-SCH_20,4,Alvar,GL_alvar,11,1542.945,1,1,1,0,1,0,10,0,1,0,7,0,420,1,420,3.589501255,0.376837829,10
NAP-SCH,NAP-SCH_20,5,Alvar,GL_alvar,8,1542.945,1,1,1,0,1,0,12,0,1,0,8,0,422,1,422,3.589501255,0.376837829,12
NAP-SCH,NAP-SCH_20,6,Alvar,GL_alvar,10,1542.945,1,1,1,0,1,0,5,0,1,0,2,0,55,1,55,3.589501255,0.376837829,5
NAP-SCH,NAP-SCH_20,7,Alvar,GL_alvar,8,1542.945,1,1,1,1,1,1,5,0,1,0,2,0,220,1,220,3.589501255,0.376837829,5
NAP-SCH,NAP-SCH_20,9,Alvar,GL_alvar,9,1542.945,1,1,1,0,1,0,4,0,1,0,2,0,71,1,71,3.589501255,0.376837829,4
NAP-SCH,NAP-SCH_23,1,Alvar,GL_alvar,11,1542.945,1,1,1,1,1,1,11,0,1,0,7,0,431,1,431,3.589501255,0.376837829,11
NAP-SCH,NAP-SCH_23,10,Alvar,GL_alvar,12,1542.945,1,1,1,1,1,9,17,0,1,0,9,0,361,1,361,3.589501255,0.376837829,17
NAP-SCH,NAP-SCH_23,11,Alvar,GL_alvar,12,1542.945,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,3.589501255,0.376837829,1
NAP-SCH,NAP-SCH_23,12,Alvar,GL_alvar,9,1542.945,1,1,1,0,1,0,2,0,0,0,0,0,0,1,0,3.589501255,0.376837829,2
NAP-SCH,NAP-SCH_23,2,Alvar,GL_alvar,11,1542.945,1,1,1,0,1,0,5,0,1,0,1,0,39,1,39,3.589501255,0.376837829,5
NAP-SCH,NAP-SCH_23,3,Alvar,GL_alvar,11,1542.945,1,1,1,1,1,5,15,0,1,0,10,0,1384,1,1384,3.589501255,0.376837829,15
NAP-SCH,NAP-SCH_23,4,Alvar,GL_alvar,10,1542.945,1,1,1,0,1,0,25,0,1,0,9,0,853,1,853,3.589501255,0.376837829,25
NAP-SCH,NAP-SCH_23,5,Alvar,GL_alvar,9,1542.945,1,1,1,1,1,5,33,0,1,0,21,0,2421,1,2421,3.589501255,0.376837829,33
NAP-SCH,NAP-SCH_23,7,Alvar,GL_alvar,10,1542.945,1,1,1,0,1,0,2,0,1,0,1,0,42,1,42,3.589501255,0.376837829,2
NAP-SCH,NAP-SCH_23,8,Alvar,GL_alvar,11,1542.945,1,1,1,0,1,0,14,0,1,0,8,0,573,1,573,3.589501255,0.376837829,14
NAP-SCH,NAP-SCH_23,9,Alvar,GL_alvar,8,1542.945,1,1,1,0,1,0,19,0,1,0,12,0,621,1,621,3.589501255,0.376837829,19
NAP-SCH,NAP-SCH_29,1,Alvar,GL_alvar,11,1542.945,1,1,1,0,1,0,8,0,1,0,3,0,196,1,196,3.589501255,0.376837829,8
NAP-SCH,NAP-SCH_29,10,Alvar,GL_alvar,10,1542.945,1,1,1,1,1,6,6,0,1,0,3,0,206,1,206,3.589501255,0.376837829,6
NAP-SCH,NAP-SCH_29,12,Alvar,GL_alvar,9,1542.945,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,3.589501255,0.376837829,1
NAP-SCH,NAP-SCH_29,2,Alvar,GL_alvar,9,1542.945,1,1,1,0,1,0,16,0,1,0,10,0,1535,1,1535,3.589501255,0.376837829,16
NAP-SCH,NAP-SCH_29,3,Alvar,GL_alvar,9,1542.945,1,1,1,1,1,3,11,0,1,0,7,0,475,1,475,3.589501255,0.376837829,11
NAP-SCH,NAP-SCH_29,4,Alvar,GL_alvar,9,1542.945,1,1,1,0,1,0,6,0,1,0,4,0,141,1,141,3.589501255,0.376837829,6
NAP-SCH,NAP-SCH_29,5,Alvar,GL_alvar,11,1542.945,1,1,1,1,1,2,3,0,1,0,1,0,38,1,38,3.589501255,0.376837829,3
NAP-SCH,NAP-SCH_29,6,Alvar,GL_alvar,11,1542.945,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.589501255,0.376837829,0
NAP-SCH,NAP-SCH_29,7,Alvar,GL_alvar,14,1542.945,1,1,1,1,1,5,12,0,1,0,7,0,617,1,617,3.589501255,0.376837829,12
NAP-SCH,NAP-SCH_29,8,Alvar,GL_alvar,13,1542.945,1,1,1,0,1,0,4,0,0,0,0,0,0,1,0,3.589501255,0.376837829,4
NAP-SCH,NAP-SCH_29,9,Alvar,GL_alvar,9,1542.945,1,1,1,0,1,0,4,0,1,0,1,0,268,1,268,3.589501255,0.376837829,4
NAP-SCH,NAP-SCH_3,1,Alvar,GL_alvar,13,1542.945,1,1,1,1,1,9,15,0,1,0,10,0,686,1,686,3.589501255,0.376837829,15
NAP-SCH,NAP-SCH_3,10,Alvar,GL_alvar,9,1542.945,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,3.589501255,0.376837829,1
NAP-SCH,NAP-SCH_3,11,Alvar,GL_alvar,12,1542.945,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,3.589501255,0.376837829,1
NAP-SCH,NAP-SCH_3,12,Alvar,GL_alvar,10,1542.945,1,1,1,1,1,1,1,0,1,0,1,0,34,1,34,3.589501255,0.376837829,1
NAP-SCH,NAP-SCH_3,2,Alvar,GL_alvar,11,1542.945,1,1,1,0,1,0,13,0,1,0,9,0,870,1,870,3.589501255,0.376837829,13
NAP-SCH,NAP-SCH_3,3,Alvar,GL_alvar,10,1542.945,1,1,1,0,1,0,7,0,1,0,3,0,161,1,161,3.589501255,0.376837829,7
NAP-SCH,NAP-SCH_3,5,Alvar,GL_alvar,11,1542.945,1,1,1,1,1,8,23,0,1,0,19,0,2049,1,2049,3.589501255,0.376837829,23
NAP-SCH,NAP-SCH_3,6,Alvar,GL_alvar,10,1542.945,1,1,1,1,1,1,12,0,1,0,9,0,564,1,564,3.589501255,0.376837829,12
NAP-SCH,NAP-SCH_3,7,Alvar,GL_alvar,11,1542.945,1,1,1,0,1,0,8,0,1,0,6,0,628,1,628,3.589501255,0.376837829,8
NAP-SCH,NAP-SCH_3,8,Alvar,GL_alvar,12,1542.945,1,1,1,0,1,0,3,0,1,0,1,0,84,1,84,3.589501255,0.376837829,3
NAP-SCH,NAP-SCH_3,9,Alvar,GL_alvar,8,1542.945,1,1,1,0,1,0,8,0,1,0,5,0,561,1,561,3.589501255,0.376837829,8
NAP-SCH,NAP-SCH_5,1,Alvar,GL_alvar,9,1542.945,1,1,1,1,1,1,24,1,1,1,18,19,1019,1,1038,3.589501255,0.376837829,24
NAP-SCH,NAP-SCH_5,10,Alvar,GL_alvar,9,1542.945,1,1,1,0,1,0,5,0,1,0,1,0,37,1,37,3.589501255,0.376837829,5
NAP-SCH,NAP-SCH_5,11,Alvar,GL_alvar,10,1542.945,1,1,1,0,1,0,16,0,1,0,11,0,965,1,965,3.589501255,0.376837829,16
NAP-SCH,NAP-SCH_5,12,Alvar,GL_alvar,7,1542.945,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.589501255,0.376837829,0
NAP-SCH,NAP-SCH_5,2,Alvar,GL_alvar,9,1542.945,1,1,1,0,1,0,11,0,1,0,5,0,433,1,433,3.589501255,0.376837829,11
NAP-SCH,NAP-SCH_5,3,Alvar,GL_alvar,11,1542.945,1,1,1,0,1,0,6,0,1,0,1,0,16,1,16,3.589501255,0.376837829,6
NAP-SCH,NAP-SCH_5,4,Alvar,GL_alvar,10,1542.945,1,1,1,1,1,2,23,0,1,0,12,0,666,1,666,3.589501255,0.376837829,23
NAP-SCH,NAP-SCH_5,5,Alvar,GL_alvar,10,1542.945,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,3.589501255,0.376837829,1
NAP-SCH,NAP-SCH_5,6,Alvar,GL_alvar,10,1542.945,1,1,1,0,1,0,11,0,1,0,2,0,144,1,144,3.589501255,0.376837829,11
NAP-SCH,NAP-SCH_5,7,Alvar,GL_alvar,10,1542.945,1,1,1,1,1,15,19,0,1,0,14,0,1232,1,1232,3.589501255,0.376837829,19
NAP-SCH,NAP-SCH_5,9,Alvar,GL_alvar,9,1542.945,1,1,1,0,1,0,21,0,1,0,12,0,653,1,653,3.589501255,0.376837829,21
NAP-SCH,NAP-SCH_7,1,Alvar,GL_alvar,9,1542.945,1,1,1,1,1,23,27,0,1,0,19,0,1053,1,1053,3.589501255,0.376837829,27
NAP-SCH,NAP-SCH_7,10,Alvar,GL_alvar,12,1542.945,1,1,1,1,1,14,22,0,1,0,17,0,1099,1,1099,3.589501255,0.376837829,22
NAP-SCH,NAP-SCH_7,11,Alvar,GL_alvar,10,1542.945,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,3.589501255,0.376837829,1
NAP-SCH,NAP-SCH_7,12,Alvar,GL_alvar,11,1542.945,1,1,1,1,1,5,13,0,1,0,7,0,403,1,403,3.589501255,0.376837829,13
NAP-SCH,NAP-SCH_7,2,Alvar,GL_alvar,11,1542.945,1,1,1,0,1,0,13,0,1,0,2,0,90,1,90,3.589501255,0.376837829,13
NAP-SCH,NAP-SCH_7,3,Alvar,GL_alvar,10,1542.945,1,1,1,0,1,0,5,0,1,0,2,0,75,1,75,3.589501255,0.376837829,5
NAP-SCH,NAP-SCH_7,4,Alvar,GL_alvar,10,1542.945,1,1,1,1,1,1,14,0,1,0,10,0,420,1,420,3.589501255,0.376837829,14
NAP-SCH,NAP-SCH_7,5,Alvar,GL_alvar,9,1542.945,1,1,1,0,1,0,2,0,0,0,0,0,0,1,0,3.589501255,0.376837829,2
NAP-SCH,NAP-SCH_7,6,Alvar,GL_alvar,11,1542.945,1,1,1,0,1,0,7,0,1,0,3,0,484,1,484,3.589501255,0.376837829,7
NAP-SCH,NAP-SCH_7,7,Alvar,GL_alvar,10,1542.945,1,1,1,0,1,0,6,0,1,0,6,0,313,1,313,3.589501255,0.376837829,6
NAP-SCH,NAP-SCH_7,9,Alvar,GL_alvar,9,1542.945,1,1,1,1,1,20,12,1,1,1,12,0,801,1,801,3.589501255,0.376837829,12
NAP-SCH,NAP-SCH_9,10,Alvar,GL_alvar,8,1542.945,1,1,1,0,1,0,13,0,1,0,10,0,764,1,764,3.589501255,0.376837829,13
NAP-SCH,NAP-SCH_9,11,Alvar,GL_alvar,8,1542.945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.589501255,0.376837829,0
NAP-SCH,NAP-SCH_9,2,Alvar,GL_alvar,12,1542.945,1,1,1,0,1,0,27,0,1,0,22,0,2676,1,2676,3.589501255,0.376837829,27
NAP-SCH,NAP-SCH_9,3,Alvar,GL_alvar,8,1542.945,1,1,1,1,1,8,13,0,1,0,9,0,1691,1,1691,3.589501255,0.376837829,13
NAP-SCH,NAP-SCH_9,5,Alvar,GL_alvar,12,1542.945,1,1,1,1,1,1,3,0,1,0,1,0,74,1,74,3.589501255,0.376837829,3
NAP-SCH,NAP-SCH_9,8,Alvar,GL_alvar,11,1542.945,1,1,1,0,1,0,4,0,1,0,3,0,425,1,425,3.589501255,0.376837829,4
NAP-SCH,NAP-SCH_9,9,Alvar,GL_alvar,8,1542.945,1,1,1,1,1,10,18,0,1,0,13,0,1614,1,1614,3.589501255,0.376837829,18
ND-BSP,ND-BSP_19,10,Prairie,Prairie,17,1.896,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.307089034,-1.051846079,0
ND-BSP,ND-BSP_19,12,Prairie,Prairie,14,1.896,1,1,1,1,1,12,8,0,1,0,4,0,267,1,267,-0.307089034,-1.051846079,8
ND-BSP,ND-BSP_19,4,Prairie,Prairie,33,1.896,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.307089034,-1.051846079,0
ND-BSP,ND-BSP_19,6,Prairie,Prairie,10,1.896,1,1,1,1,1,3,7,0,1,0,1,0,53,1,53,-0.307089034,-1.051846079,7
ND-BSP,ND-BSP_19,8,Prairie,Prairie,14,1.896,1,1,1,1,1,1,11,0,1,0,5,0,635,1,635,-0.307089034,-1.051846079,11
ND-BSP,ND-BSP_19,9,Prairie,Prairie,23,1.896,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,-0.307089034,-1.051846079,1
ND-BSP,ND-BSP_22,1,Prairie,Prairie,16,1.896,1,1,1,1,1,3,35,0,1,0,17,0,1587,1,1587,-0.307089034,-1.051846079,35
ND-BSP,ND-BSP_22,10,Prairie,Prairie,14,1.896,1,1,1,0,1,0,3,0,1,0,2,0,154,1,154,-0.307089034,-1.051846079,3
ND-BSP,ND-BSP_22,11,Prairie,Prairie,12,1.896,1,1,1,0,1,0,2,0,0,0,0,0,0,1,0,-0.307089034,-1.051846079,2
ND-BSP,ND-BSP_22,2,Prairie,Prairie,14,1.896,1,1,1,0,1,0,8,0,1,0,6,0,1243,1,1243,-0.307089034,-1.051846079,8
ND-BSP,ND-BSP_22,3,Prairie,Prairie,31,1.896,1,1,1,0,1,0,9,0,1,0,3,0,165,1,165,-0.307089034,-1.051846079,9
ND-BSP,ND-BSP_22,4,Prairie,Prairie,32,1.896,1,1,1,0,1,0,1,0,1,0,1,0,49,1,49,-0.307089034,-1.051846079,1
ND-BSP,ND-BSP_22,5,Prairie,Prairie,18,1.896,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.307089034,-1.051846079,0
ND-BSP,ND-BSP_22,7,Prairie,Prairie,19,1.896,1,1,1,0,1,0,4,0,1,0,2,0,48,1,48,-0.307089034,-1.051846079,4
ND-BSP,ND-BSP_22,9,Prairie,Prairie,15,1.896,1,1,1,1,1,2,9,0,1,0,7,0,690,1,690,-0.307089034,-1.051846079,9
ND-BSP,ND-BSP_25,1,Prairie,Prairie,9,1.896,1,1,1,1,1,1,7,0,1,0,3,0,161,1,161,-0.307089034,-1.051846079,7
ND-BSP,ND-BSP_25,10,Prairie,Prairie,10,1.896,1,1,1,1,1,2,6,0,1,0,1,0,34,1,34,-0.307089034,-1.051846079,6
ND-BSP,ND-BSP_25,11,Prairie,Prairie,11,1.896,1,1,1,0,1,0,10,0,0,0,0,0,0,1,0,-0.307089034,-1.051846079,10
ND-BSP,ND-BSP_25,12,Prairie,Prairie,12,1.896,1,1,1,0,1,0,4,0,1,0,4,0,262,1,262,-0.307089034,-1.051846079,4
ND-BSP,ND-BSP_25,2,Prairie,Prairie,12,1.896,1,1,1,1,1,8,20,0,1,0,13,0,908,1,908,-0.307089034,-1.051846079,20
ND-BSP,ND-BSP_25,3,Prairie,Prairie,11,1.896,1,1,1,0,1,0,19,0,1,0,12,0,1132,1,1132,-0.307089034,-1.051846079,19
ND-BSP,ND-BSP_25,4,Prairie,Prairie,14,1.896,1,1,1,0,1,0,10,0,1,0,4,0,128,1,128,-0.307089034,-1.051846079,10
ND-BSP,ND-BSP_25,5,Prairie,Prairie,11,1.896,1,1,1,0,1,0,7,0,1,0,3,0,285,1,285,-0.307089034,-1.051846079,7
ND-BSP,ND-BSP_25,7,Prairie,Prairie,12,1.896,1,1,1,0,1,0,8,0,1,0,2,0,55,1,55,-0.307089034,-1.051846079,8
ND-BSP,ND-BSP_25,8,Prairie,Prairie,12,1.896,1,1,1,0,1,0,18,0,1,0,11,0,557,1,557,-0.307089034,-1.051846079,18
ND-BSP,ND-BSP_25,9,Prairie,Prairie,10,1.896,1,1,1,0,1,0,12,0,1,0,6,0,473,1,473,-0.307089034,-1.051846079,12
ND-BSP,ND-BSP_29,1,Prairie,Prairie,16,1.896,1,1,1,0,1,0,12,0,1,0,10,0,410,1,410,-0.307089034,-1.051846079,12
ND-BSP,ND-BSP_29,10,Prairie,Prairie,19,1.896,1,1,1,0,1,0,5,0,1,0,2,0,115,1,115,-0.307089034,-1.051846079,5
ND-BSP,ND-BSP_29,11,Prairie,Prairie,17,1.896,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,-0.307089034,-1.051846079,1
ND-BSP,ND-BSP_29,2,Prairie,Prairie,15,1.896,1,1,1,0,1,0,2,0,1,0,1,0,62,1,62,-0.307089034,-1.051846079,2
ND-BSP,ND-BSP_29,3,Prairie,Prairie,20,1.896,1,1,1,0,1,0,13,0,1,0,6,0,323,1,323,-0.307089034,-1.051846079,13
ND-BSP,ND-BSP_29,5,Prairie,Prairie,19,1.896,1,1,1,0,1,0,3,0,0,0,0,0,0,1,0,-0.307089034,-1.051846079,3
ND-BSP,ND-BSP_29,6,Prairie,Prairie,19,1.896,1,1,1,0,1,0,5,0,1,0,3,0,191,1,191,-0.307089034,-1.051846079,5
ND-BSP,ND-BSP_29,7,Prairie,Prairie,13,1.896,1,1,1,0,1,0,4,0,0,0,0,0,0,1,0,-0.307089034,-1.051846079,4
ND-BSP,ND-BSP_29,9,Prairie,Prairie,14,1.896,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.307089034,-1.051846079,0
ND-BSP,ND-BSP_33,1,Prairie,Prairie,13,1.896,1,1,1,0,1,0,21,0,1,0,13,0,630,1,630,-0.307089034,-1.051846079,21
ND-BSP,ND-BSP_33,10,Prairie,Prairie,16,1.896,1,1,1,0,1,0,2,0,1,0,2,0,129,1,129,-0.307089034,-1.051846079,2
ND-BSP,ND-BSP_33,12,Prairie,Prairie,12,1.896,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.307089034,-1.051846079,0
ND-BSP,ND-BSP_33,3,Prairie,Prairie,17,1.896,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,-0.307089034,-1.051846079,1
ND-BSP,ND-BSP_33,7,Prairie,Prairie,14,1.896,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,-0.307089034,-1.051846079,1
ND-BSP,ND-BSP_33,9,Prairie,Prairie,11,1.896,1,1,1,1,1,1,17,0,1,0,15,0,1611,1,1611,-0.307089034,-1.051846079,17
ND-BSP,ND-BSP_7,10,Prairie,Prairie,19,1.896,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.307089034,-1.051846079,0
SD-MUD,SD-MUD_1,1,Prairie,Prairie,18,234.4168,1,1,1,1,1,1,15,0,1,0,11,0,503,1,503,1.408114991,-2.040395091,15
SD-MUD,SD-MUD_1,10,Prairie,Prairie,33,234.4168,1,1,1,1,1,1,14,0,1,0,7,0,445,1,445,1.408114991,-2.040395091,14
SD-MUD,SD-MUD_1,11,Prairie,Prairie,19,234.4168,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.408114991,-2.040395091,0
SD-MUD,SD-MUD_1,12,Prairie,Prairie,20,234.4168,1,1,1,0,1,0,2,0,0,0,0,0,0,1,0,1.408114991,-2.040395091,2
SD-MUD,SD-MUD_1,2,Prairie,Prairie,19,234.4168,1,1,1,0,1,0,12,0,1,0,4,0,258,1,258,1.408114991,-2.040395091,12
SD-MUD,SD-MUD_1,3,Prairie,Prairie,11,234.4168,1,1,1,0,1,0,5,0,1,0,4,0,685,1,685,1.408114991,-2.040395091,5
SD-MUD,SD-MUD_1,4,Prairie,Prairie,22,234.4168,1,1,1,0,1,0,11,0,1,0,2,0,83,1,83,1.408114991,-2.040395091,11
SD-MUD,SD-MUD_1,5,Prairie,Prairie,20,234.4168,1,1,1,0,1,0,4,0,0,0,0,0,0,1,0,1.408114991,-2.040395091,4
SD-MUD,SD-MUD_1,6,Prairie,Prairie,21,234.4168,1,1,1,0,1,0,7,0,1,0,3,0,213,1,213,1.408114991,-2.040395091,7
SD-MUD,SD-MUD_1,7,Prairie,Prairie,31,234.4168,1,1,1,0,1,0,7,0,1,0,1,0,46,1,46,1.408114991,-2.040395091,7
SD-MUD,SD-MUD_1,8,Prairie,Prairie,16,234.4168,1,1,1,0,1,0,7,0,1,0,3,0,273,1,273,1.408114991,-2.040395091,7
SD-MUD,SD-MUD_1,9,Prairie,Prairie,19,234.4168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.408114991,-2.040395091,0
SD-MUD,SD-MUD_10,1,Prairie,Prairie,14,234.4168,1,1,1,0,1,0,5,0,1,0,3,0,168,1,168,1.408114991,-2.040395091,5
SD-MUD,SD-MUD_10,10,Prairie,Prairie,17,234.4168,1,1,1,0,1,0,2,0,0,0,0,0,0,1,0,1.408114991,-2.040395091,2
SD-MUD,SD-MUD_10,11,Prairie,Prairie,13,234.4168,1,1,1,0,1,0,6,0,1,0,1,0,29,1,29,1.408114991,-2.040395091,6
SD-MUD,SD-MUD_10,12,Prairie,Prairie,10,234.4168,1,1,1,0,1,0,2,0,1,0,1,0,143,1,143,1.408114991,-2.040395091,2
SD-MUD,SD-MUD_10,2,Prairie,Prairie,14,234.4168,1,1,1,0,1,0,5,0,1,0,1,0,16,1,16,1.408114991,-2.040395091,5
SD-MUD,SD-MUD_10,4,Prairie,Prairie,12,234.4168,1,1,1,0,1,0,7,0,1,0,1,0,40,1,40,1.408114991,-2.040395091,7
SD-MUD,SD-MUD_10,5,Prairie,Prairie,18,234.4168,1,1,1,1,1,1,12,0,1,0,5,0,235,1,235,1.408114991,-2.040395091,12
SD-MUD,SD-MUD_10,6,Prairie,Prairie,14,234.4168,1,1,1,0,1,0,8,0,1,0,4,0,165,1,165,1.408114991,-2.040395091,8
SD-MUD,SD-MUD_10,7,Prairie,Prairie,14,234.4168,1,1,1,0,1,0,2,0,0,0,0,0,0,1,0,1.408114991,-2.040395091,2
SD-MUD,SD-MUD_10,8,Prairie,Prairie,16,234.4168,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1.408114991,-2.040395091,1
SD-MUD,SD-MUD_15,1,Prairie,Prairie,20,234.4168,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.408114991,-2.040395091,0
SD-MUD,SD-MUD_15,10,Prairie,Prairie,15,234.4168,1,1,1,1,1,1,11,0,1,0,6,0,418,1,418,1.408114991,-2.040395091,11
SD-MUD,SD-MUD_15,11,Prairie,Prairie,11,234.4168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.408114991,-2.040395091,0
SD-MUD,SD-MUD_15,12,Prairie,Prairie,18,234.4168,1,1,1,0,1,0,3,0,1,0,2,0,119,1,119,1.408114991,-2.040395091,3
SD-MUD,SD-MUD_15,2,Prairie,Prairie,18,234.4168,1,1,1,0,1,0,8,0,1,0,3,0,240,1,240,1.408114991,-2.040395091,8
SD-MUD,SD-MUD_15,3,Prairie,Prairie,33,234.4168,1,1,1,0,1,0,4,0,1,0,1,0,69,1,69,1.408114991,-2.040395091,4
SD-MUD,SD-MUD_15,4,Prairie,Prairie,12,234.4168,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1.408114991,-2.040395091,1
SD-MUD,SD-MUD_15,5,Prairie,Prairie,19,234.4168,1,1,1,0,1,0,2,0,1,0,1,0,68,1,68,1.408114991,-2.040395091,2
SD-MUD,SD-MUD_15,6,Prairie,Prairie,15,234.4168,1,1,1,0,1,0,6,0,1,0,3,0,455,1,455,1.408114991,-2.040395091,6
SD-MUD,SD-MUD_15,7,Prairie,Prairie,18,234.4168,1,1,1,0,1,0,10,0,1,0,6,0,595,1,595,1.408114991,-2.040395091,10
SD-MUD,SD-MUD_18,1,Prairie,Prairie,12,234.4168,1,1,1,0,1,0,8,0,1,0,2,0,282,1,282,1.408114991,-2.040395091,8
SD-MUD,SD-MUD_18,12,Prairie,Prairie,33,234.4168,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1.408114991,-2.040395091,0
SD-MUD,SD-MUD_18,2,Prairie,Prairie,12,234.4168,1,1,1,0,1,0,6,0,1,0,4,0,329,1,329,1.408114991,-2.040395091,6
SD-MUD,SD-MUD_18,3,Prairie,Prairie,12,234.4168,1,1,1,0,1,0,14,0,1,0,2,0,681,1,681,1.408114991,-2.040395091,14
